"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","signal_mode","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac","source_file"
34,34,2,2,2,311.49530432463,212,"both",1.6,0,100,0.54,1437.84632652919,1257.51109974361,342379,2342379,6.416,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,36,2,2,2,311.49530432463,212,"both",2,0,100,0.57,2503.93000792196,2655.85111824719,342381,2342381,5.82500000000005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,14,2,2,2,311.49530432463,212,"prevalence",0,1,100,0.52,287.075471139662,151.064772126214,342359,2342359,5.81700000000001,0.317,0.428,0.189,0.918,0.646,0.727,0.675,0.606,0.289,0.56,0.645,"beta_div_sparse12_rep034.csv"
34,16,2,2,2,311.49530432463,212,"prevalence",0.6,0,100,0.53,365.212892910738,265.772588869477,342361,2342361,6.56400000000002,0.526,0.001,0.502,0.001,0.782,0.341,0.408,0.001,0.001,0.276,0.035,"beta_div_sparse12_rep034.csv"
34,18,2,2,2,311.49530432463,212,"prevalence",0.8,0,100,0.54,405.503034100173,317.338956271664,342363,2342363,5.93799999999999,0.222,0.001,0.186,0.001,0.539,0.049,0.065,0.001,0.001,0.073,0.003,"beta_div_sparse12_rep034.csv"
34,20,2,2,2,311.49530432463,212,"prevalence",1.2,0,100,0.46,371.598628627356,256.354475983844,342365,2342365,5.88200000000001,0.09,0.001,0.07,0.001,0.925,0.052,0.064,0.001,0.001,0.021,0.001,"beta_div_sparse12_rep034.csv"
34,22,2,2,2,311.49530432463,212,"prevalence",1.6,0,100,0.5,388.484019054275,206.460679215939,342367,2342367,6.05000000000001,0.04,0.001,0.122,0.001,0.133,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,24,2,2,2,311.49530432463,212,"prevalence",2,0,100,0.45,438.907025566601,346.401697134112,342369,2342369,5.85399999999998,0.001,0.001,0.001,0.001,0.271,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,1,4,1,1,323.056731438697,257,"abundance",0,1,100,0.55,367.513557278235,343.832760333847,342382,2342382,5.96499999999997,0.473,0.657,0.559,0.158,0.362,0.73,0.736,0.734,0.778,0.808,0.966,"beta_div_sparse12_rep034.csv"
34,5,4,1,1,323.056731438697,257,"abundance",0.6,0,100,0.46,384.38852136449,163.218188210601,342386,2342386,5.92599999999999,0.011,0.758,0.008,0.95,0.067,0.005,0.005,0.203,0.704,0.004,0.001,"beta_div_sparse12_rep034.csv"
34,9,4,1,1,323.056731438697,257,"abundance",0.8,0,100,0.52,556.778067137997,659.309736847776,342390,2342390,6.57499999999999,0.001,0.347,0.001,0.65,0.015,0.012,0.012,0.212,0.716,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,13,4,1,1,323.056731438697,257,"abundance",1.2,0,100,0.54,754.622971949772,727.829534973568,342394,2342394,5.83199999999999,0.001,0.409,0.001,0.763,0.001,0.001,0.001,0.003,0.316,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,17,4,1,1,323.056731438697,257,"abundance",1.6,0,100,0.45,1006.1267018017,1521.99646155337,342398,2342398,6.41400000000004,0.001,0.904,0.001,0.677,0.003,0.001,0.001,0.008,0.883,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,21,4,1,1,323.056731438697,257,"abundance",2,0,100,0.47,1125.93951429298,1039.10308422987,342402,2342402,5.75700000000001,0.001,0.522,0.001,0.947,0.001,0.001,0.001,0.001,0.453,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,49,4,1,1,323.056731438697,257,"both",0,1,100,0.48,332.26524365654,203.148895768226,342430,2342430,6.52999999999997,0.985,0.419,0.995,0.379,0.955,0.729,0.778,0.185,0.328,0.919,0.813,"beta_div_sparse12_rep034.csv"
34,53,4,1,1,323.056731438697,257,"both",0.6,0,100,0.38,525.06997452203,685.515774910369,342434,2342434,5.93299999999999,0.001,0.001,0.001,0.002,0.109,0.002,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,57,4,1,1,323.056731438697,257,"both",0.8,0,100,0.51,551.073418580722,410.047812709602,342438,2342438,5.94199999999989,0.001,0.001,0.001,0.001,0.008,0.002,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,61,4,1,1,323.056731438697,257,"both",1.2,0,100,0.49,837.387658607176,722.614169961944,342442,2342442,6.38800000000003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,65,4,1,1,323.056731438697,257,"both",1.6,0,100,0.55,1386.43264233567,1225.26101719969,342446,2342446,5.94599999999991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,69,4,1,1,323.056731438697,257,"both",2,0,100,0.53,1788.70069941902,1479.48988841879,342450,2342450,6.55000000000007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,25,4,1,1,323.056731438697,257,"prevalence",0,1,100,0.44,311.953800639622,170.00048423802,342406,2342406,6.38200000000001,0.687,0.149,0.564,0.03,0.596,0.787,0.854,0.92,0.165,0.604,0.588,"beta_div_sparse12_rep034.csv"
34,29,4,1,1,323.056731438697,257,"prevalence",0.6,0,100,0.53,345.735425137882,185.271061644037,342410,2342410,5.75199999999995,0.247,0.001,0.118,0.001,0.756,0.426,0.427,0.002,0.001,0.314,0.053,"beta_div_sparse12_rep034.csv"
34,33,4,1,1,323.056731438697,257,"prevalence",0.8,0,100,0.49,321.093041942683,161.759922277088,342414,2342414,5.803,0.232,0.001,0.111,0.001,0.698,0.295,0.254,0.004,0.001,0.192,0.007,"beta_div_sparse12_rep034.csv"
34,37,4,1,1,323.056731438697,257,"prevalence",1.2,0,100,0.5,343.268648159394,154.381602474763,342418,2342418,6.36599999999999,0.059,0.001,0.097,0.001,0.128,0.008,0.008,0.001,0.001,0.018,0.001,"beta_div_sparse12_rep034.csv"
34,41,4,1,1,323.056731438697,257,"prevalence",1.6,0,100,0.53,360.844965630043,185.752817765954,342422,2342422,5.88699999999994,0.001,0.001,0.001,0.001,0.574,0.002,0.002,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,45,4,1,1,323.056731438697,257,"prevalence",2,0,100,0.42,378.637433652715,258.790354727275,342426,2342426,5.94099999999992,0.019,0.001,0.014,0.001,0.44,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,2,4,2,3,133.450353379313,93,"abundance",0,1,100,0.42,176.273059014707,391.268743789152,342383,2342383,6.40200000000004,0.864,0.638,0.664,0.924,0.918,0.912,0.91,0.722,0.54,0.851,0.831,"beta_div_sparse12_rep034.csv"
34,6,4,2,3,133.450353379313,93,"abundance",0.6,0,100,0.47,157.143112675061,189.782300045031,342387,2342387,5.678,0.011,0.114,0.006,0.804,0.194,0.049,0.07,0.258,0.102,0.014,0.025,"beta_div_sparse12_rep034.csv"
34,10,4,2,3,133.450353379313,93,"abundance",0.8,0,100,0.49,170.139103213678,201.549344302533,342391,2342391,5.721,0.219,0.547,0.314,0.513,0.561,0.167,0.147,0.365,0.389,0.054,0.009,"beta_div_sparse12_rep034.csv"
34,14,4,2,3,133.450353379313,93,"abundance",1.2,0,100,0.49,271.0019785284,365.661093059038,342395,2342395,6.90100000000001,0.001,0.442,0.001,0.248,0.002,0.001,0.001,0.016,0.293,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,18,4,2,3,133.450353379313,93,"abundance",1.6,0,100,0.49,394.061105006194,715.506031285431,342399,2342399,5.86799999999999,0.001,0.999,0.001,0.703,0.001,0.001,0.001,0.641,1,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,22,4,2,3,133.450353379313,93,"abundance",2,0,100,0.42,336.065315616166,416.988756757098,342403,2342403,6.31299999999999,0.001,0.581,0.001,0.671,0.001,0.001,0.001,0.01,0.847,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,50,4,2,3,133.450353379313,93,"both",0,1,100,0.45,116.149921654982,110.068193978557,342431,2342431,5.81399999999996,0.204,0.687,0.222,0.957,0.303,0.413,0.39,0.474,0.657,0.155,0.201,"beta_div_sparse12_rep034.csv"
34,54,4,2,3,133.450353379313,93,"both",0.6,0,100,0.55,189.291747073186,207.527247298128,342435,2342435,6.404,0.001,0.002,0.003,0.07,0.001,0.001,0.002,0.001,0.006,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,58,4,2,3,133.450353379313,93,"both",0.8,0,100,0.49,289.632765045013,574.498327729276,342439,2342439,6.38099999999997,0.002,0.001,0.001,0.016,0.131,0.001,0.001,0.001,0.004,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,62,4,2,3,133.450353379313,93,"both",1.2,0,100,0.57,302.843537341762,355.866803251092,342443,2342443,5.82000000000005,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,66,4,2,3,133.450353379313,93,"both",1.6,0,100,0.47,415.642637750544,457.175972791385,342447,2342447,6.48000000000002,0.001,0.001,0.001,0.082,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,70,4,2,3,133.450353379313,93,"both",2,0,100,0.37,711.628730112447,1461.09190072437,342451,2342451,6.43799999999999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,26,4,2,3,133.450353379313,93,"prevalence",0,1,100,0.51,114.670911484944,104.841142825973,342407,2342407,6.44899999999996,0.518,0.976,0.528,0.823,0.202,0.446,0.466,0.972,0.994,0.702,0.875,"beta_div_sparse12_rep034.csv"
34,30,4,2,3,133.450353379313,93,"prevalence",0.6,0,100,0.54,171.0804559365,347.879901923021,342411,2342411,5.94399999999996,0.176,0.001,0.322,0.035,0.13,0.107,0.097,0.012,0.001,0.133,0.093,"beta_div_sparse12_rep034.csv"
34,34,4,2,3,133.450353379313,93,"prevalence",0.8,0,100,0.54,144.505319975843,384.538721566112,342415,2342415,6.36500000000001,0.62,0.001,0.525,0.038,0.827,0.405,0.395,0.004,0.001,0.455,0.142,"beta_div_sparse12_rep034.csv"
34,38,4,2,3,133.450353379313,93,"prevalence",1.2,0,100,0.51,133.360666302963,121.630794709004,342419,2342419,5.75099999999998,0.486,0.001,0.546,0.001,0.349,0.048,0.07,0.001,0.001,0.138,0.003,"beta_div_sparse12_rep034.csv"
34,42,4,2,3,133.450353379313,93,"prevalence",1.6,0,100,0.44,152.814156227658,168.312176365303,342423,2342423,5.97199999999998,0.005,0.001,0.016,0.001,0.143,0.033,0.035,0.001,0.001,0.003,0.001,"beta_div_sparse12_rep034.csv"
34,46,4,2,3,133.450353379313,93,"prevalence",2,0,100,0.55,151.588132413526,127.775934070704,342427,2342427,6.43899999999996,0.17,0.001,0.269,0.001,0.188,0.026,0.018,0.001,0.001,0.008,0.001,"beta_div_sparse12_rep034.csv"
34,3,4,3,2,311.49530432463,212,"abundance",0,1,100,0.43,285.870852042205,139.348505313862,342384,2342384,5.83300000000003,0.079,0.438,0.059,0.221,0.9,0.729,0.632,0.722,0.361,0.307,0.52,"beta_div_sparse12_rep034.csv"
34,7,4,3,2,311.49530432463,212,"abundance",0.6,0,100,0.42,428.450094259915,279.599882214709,342388,2342388,5.81800000000004,0.028,0.148,0.032,0.136,0.451,0.333,0.402,0.132,0.064,0.023,0.019,"beta_div_sparse12_rep034.csv"
34,11,4,3,2,311.49530432463,212,"abundance",0.8,0,100,0.6,529.023982452325,384.400410093973,342392,2342392,5.96299999999997,0.001,0.287,0.001,0.901,0.01,0.001,0.001,0.047,0.273,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,15,4,3,2,311.49530432463,212,"abundance",1.2,0,100,0.6,784.81828869732,1037.72925347939,342396,2342396,5.84800000000001,0.001,0.457,0.001,0.782,0.005,0.001,0.001,0.001,0.33,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,19,4,3,2,311.49530432463,212,"abundance",1.6,0,100,0.49,865.073008079611,890.132158970537,342400,2342400,6.262,0.001,0.628,0.001,0.888,0.001,0.001,0.001,0.004,0.537,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,23,4,3,2,311.49530432463,212,"abundance",2,0,100,0.47,1022.30052038833,992.541793235411,342404,2342404,6.33800000000002,0.001,0.439,0.001,0.583,0.001,0.001,0.001,0.001,0.677,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,51,4,3,2,311.49530432463,212,"both",0,1,100,0.47,319.58012902202,203.059381842509,342432,2342432,6.49400000000003,0.172,0.337,0.45,0.597,0.156,0.232,0.203,0.234,0.205,0.225,0.35,"beta_div_sparse12_rep034.csv"
34,55,4,3,2,311.49530432463,212,"both",0.6,0,100,0.46,464.756383629395,271.88897912563,342436,2342436,5.89699999999993,0.002,0.001,0.002,0.003,0.267,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,59,4,3,2,311.49530432463,212,"both",0.8,0,100,0.55,641.518123093546,457.461954865201,342440,2342440,6.45699999999999,0.002,0.001,0.003,0.001,0.379,0.001,0.002,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,63,4,3,2,311.49530432463,212,"both",1.2,0,100,0.42,782.414738934018,751.986502296879,342444,2342444,5.81600000000003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,67,4,3,2,311.49530432463,212,"both",1.6,0,100,0.5,1342.53577862291,1312.71730529696,342448,2342448,6.46100000000001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,71,4,3,2,311.49530432463,212,"both",2,0,100,0.49,2457.44038363846,4084.62234748166,342452,2342452,5.94399999999996,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,27,4,3,2,311.49530432463,212,"prevalence",0,1,100,0.41,285.944716958155,216.155069809062,342408,2342408,5.70299999999997,0.931,0.192,0.663,0.75,0.635,0.854,0.774,0.343,0.18,0.538,0.272,"beta_div_sparse12_rep034.csv"
34,31,4,3,2,311.49530432463,212,"prevalence",0.6,0,100,0.49,329.733267367205,205.355553009279,342412,2342412,6.44399999999996,0.296,0.002,0.23,0.001,0.832,0.725,0.807,0.062,0.01,0.406,0.274,"beta_div_sparse12_rep034.csv"
34,35,4,3,2,311.49530432463,212,"prevalence",0.8,0,100,0.5,326.489651223753,195.888538506683,342416,2342416,5.89799999999991,0.014,0.001,0.033,0.001,0.189,0.274,0.307,0.003,0.001,0.046,0.037,"beta_div_sparse12_rep034.csv"
34,39,4,3,2,311.49530432463,212,"prevalence",1.2,0,100,0.53,370.158515412913,226.945789395652,342420,2342420,6.06600000000003,0.184,0.001,0.15,0.001,0.628,0.045,0.053,0.001,0.001,0.028,0.001,"beta_div_sparse12_rep034.csv"
34,43,4,3,2,311.49530432463,212,"prevalence",1.6,0,100,0.5,399.998503118407,333.588531001552,342424,2342424,6.52999999999997,0.043,0.001,0.085,0.001,0.607,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,47,4,3,2,311.49530432463,212,"prevalence",2,0,100,0.55,417.38341355437,207.413978954399,342428,2342428,5.82299999999998,0.044,0.001,0.028,0.001,0.598,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,4,4,4,4,106.715084324911,54,"abundance",0,1,100,0.54,86.2020793079328,77.6301997511251,342385,2342385,6.35199999999998,0.582,0.788,0.654,0.998,0.816,0.384,0.437,0.499,0.735,0.188,0.092,"beta_div_sparse12_rep034.csv"
34,8,4,4,4,106.715084324911,54,"abundance",0.6,0,100,0.5,143.694467845805,186.377420274585,342389,2342389,5.85999999999996,0.037,0.835,0.139,0.657,0.028,0.04,0.036,0.455,0.953,0.006,0.011,"beta_div_sparse12_rep034.csv"
34,12,4,4,4,106.715084324911,54,"abundance",0.8,0,100,0.47,165.598277401383,228.899230880209,342393,2342393,6.31900000000002,0.162,0.362,0.427,0.815,0.009,0.003,0.003,0.291,0.319,0.013,0.024,"beta_div_sparse12_rep034.csv"
34,16,4,4,4,106.715084324911,54,"abundance",1.2,0,100,0.44,265.089639878791,571.383784360488,342397,2342397,5.80200000000002,0.001,0.565,0.002,0.573,0.001,0.001,0.001,0.145,0.565,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,20,4,4,4,106.715084324911,54,"abundance",1.6,0,100,0.47,219.791355025488,278.796637492654,342401,2342401,6.327,0.001,0.324,0.005,0.679,0.001,0.001,0.001,0.019,0.446,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,24,4,4,4,106.715084324911,54,"abundance",2,0,100,0.49,482.333746649722,825.125706937045,342405,2342405,5.82799999999997,0.001,0.027,0.001,0.597,0.001,0.001,0.001,0.005,0.014,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,52,4,4,4,106.715084324911,54,"both",0,1,100,0.58,101.37274239249,119.830467465264,342433,2342433,5.82799999999997,0.527,0.831,0.696,0.283,0.181,0.615,0.609,0.532,0.57,0.68,0.874,"beta_div_sparse12_rep034.csv"
34,56,4,4,4,106.715084324911,54,"both",0.6,0,100,0.49,138.079104568107,140.94045723347,342437,2342437,6.43500000000006,0.021,0.12,0.074,0.941,0.137,0.083,0.114,0.018,0.183,0.002,0.002,"beta_div_sparse12_rep034.csv"
34,60,4,4,4,106.715084324911,54,"both",0.8,0,100,0.5,212.469575449057,302.483163851528,342441,2342441,5.87699999999995,0.002,0.017,0.021,0.88,0.007,0.003,0.005,0.001,0.06,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,64,4,4,4,106.715084324911,54,"both",1.2,0,100,0.5,267.686516489094,312.846798327494,342445,2342445,5.89199999999994,0.001,0.001,0.001,0.191,0.001,0.001,0.001,0.001,0.006,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,68,4,4,4,106.715084324911,54,"both",1.6,0,100,0.47,615.244857753068,2133.68451567638,342449,2342449,5.89300000000003,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,72,4,4,4,106.715084324911,54,"both",2,0,100,0.45,587.906048245423,971.62469234214,342453,2342453,5.96300000000008,0.001,0.001,0.001,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,28,4,4,4,106.715084324911,54,"prevalence",0,1,100,0.57,114.684631914649,134.553449232036,342409,2342409,6.37800000000004,0.176,0.666,0.201,0.943,0.848,0.786,0.816,0.633,0.731,0.238,0.509,"beta_div_sparse12_rep034.csv"
34,32,4,4,4,106.715084324911,54,"prevalence",0.6,0,100,0.48,134.929791265191,154.437339870599,342413,2342413,6.37099999999998,0.975,0.463,0.944,0.031,0.963,0.97,0.965,0.946,0.682,0.997,0.999,"beta_div_sparse12_rep034.csv"
34,36,4,4,4,106.715084324911,54,"prevalence",0.8,0,100,0.5,97.766747518604,104.728657874307,342417,2342417,6.38499999999999,0.909,0.001,0.959,0.774,0.887,0.56,0.536,0.008,0.003,0.525,0.232,"beta_div_sparse12_rep034.csv"
34,40,4,4,4,106.715084324911,54,"prevalence",1.2,0,100,0.47,132.062141114771,153.782133728718,342421,2342421,6.47699999999998,0.281,0.001,0.29,0.027,0.775,0.583,0.579,0.097,0.003,0.371,0.371,"beta_div_sparse12_rep034.csv"
34,44,4,4,4,106.715084324911,54,"prevalence",1.6,0,100,0.45,106.93635757732,94.711087203547,342425,2342425,6.33299999999997,0.535,0.001,0.207,0.001,0.685,0.423,0.477,0.001,0.001,0.358,0.016,"beta_div_sparse12_rep034.csv"
34,48,4,4,4,106.715084324911,54,"prevalence",2,0,100,0.52,141.516202212488,165.95503727618,342429,2342429,5.899,0.28,0.001,0.154,0.253,0.188,0.357,0.399,0.001,0.001,0.11,0.002,"beta_div_sparse12_rep034.csv"
34,1,6,1,4,113.329926416373,109,"abundance",0,1,100,0.43,119.049099514034,65.4697021324999,342454,2342454,6.56399999999996,0.272,0.67,0.264,0.774,0.2,0.529,0.579,0.642,0.65,0.294,0.348,"beta_div_sparse12_rep034.csv"
34,7,6,1,4,113.329926416373,109,"abundance",0.6,0,100,0.45,162.169261979253,121.203331327348,342460,2342460,5.92999999999995,0.017,0.292,0.024,0.979,0.312,0.047,0.037,0.215,0.39,0.01,0.01,"beta_div_sparse12_rep034.csv"
34,13,6,1,4,113.329926416373,109,"abundance",0.8,0,100,0.57,194.192185949075,167.146772420225,342466,2342466,6.48000000000002,0.002,0.969,0.004,0.277,0.012,0.001,0.001,0.765,0.983,0.002,0.001,"beta_div_sparse12_rep034.csv"
34,19,6,1,4,113.329926416373,109,"abundance",1.2,0,100,0.53,223.973570245326,156.237202865242,342472,2342472,5.84500000000003,0.001,0.651,0.001,0.464,0.003,0.002,0.002,0.438,0.631,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,25,6,1,4,113.329926416373,109,"abundance",1.6,0,100,0.47,319.628571049192,333.486570180462,342478,2342478,5.803,0.001,0.172,0.001,0.408,0.001,0.001,0.001,0.009,0.177,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,31,6,1,4,113.329926416373,109,"abundance",2,0,100,0.5,541.600731911949,670.595923897891,342484,2342484,6.88999999999999,0.001,0.414,0.001,0.993,0.001,0.001,0.001,0.001,0.623,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,73,6,1,4,113.329926416373,109,"both",0,1,100,0.51,117.835043266463,85.1900211256927,342526,2342526,5.84699999999998,0.823,0.813,0.787,0.673,0.87,0.893,0.914,0.792,0.634,0.839,0.818,"beta_div_sparse12_rep034.csv"
34,79,6,1,4,113.329926416373,109,"both",0.6,0,100,0.53,174.999476450268,239.196293013232,342532,2342532,6.0139999999999,0.284,0.001,0.287,0.029,0.376,0.037,0.044,0.001,0.001,0.034,0.003,"beta_div_sparse12_rep034.csv"
34,85,6,1,4,113.329926416373,109,"both",0.8,0,100,0.55,204.25427188395,176.541686509095,342538,2342538,5.78100000000018,0.005,0.001,0.04,0.006,0.01,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,91,6,1,4,113.329926416373,109,"both",1.2,0,100,0.55,338.827158721046,287.265711197128,342544,2342544,5.79900000000021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,97,6,1,4,113.329926416373,109,"both",1.6,0,100,0.49,398.643907543445,357.224197998488,342550,2342550,6.46699999999987,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,103,6,1,4,113.329926416373,109,"both",2,0,100,0.57,720.378676076391,631.970124156862,342556,2342556,6.33799999999997,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,37,6,1,4,113.329926416373,109,"prevalence",0,1,100,0.49,112.088137092023,59.4447333921465,342490,2342490,5.95399999999995,0.95,0.736,0.956,0.963,0.491,0.573,0.553,0.678,0.818,0.906,0.885,"beta_div_sparse12_rep034.csv"
34,43,6,1,4,113.329926416373,109,"prevalence",0.6,0,100,0.54,108.039859623635,61.5904460853733,342496,2342496,5.85899999999992,0.293,0.002,0.166,0.58,0.88,0.613,0.642,0.001,0.001,0.172,0.015,"beta_div_sparse12_rep034.csv"
34,49,6,1,4,113.329926416373,109,"prevalence",0.8,0,100,0.41,118.538286931511,62.0469682193689,342502,2342502,6.33400000000006,0.403,0.001,0.465,0.158,0.648,0.556,0.554,0.007,0.009,0.473,0.209,"beta_div_sparse12_rep034.csv"
34,55,6,1,4,113.329926416373,109,"prevalence",1.2,0,100,0.47,153.833411221763,156.633833749904,342508,2342508,6.346,0.851,0.001,0.816,0.01,0.984,0.541,0.602,0.001,0.001,0.559,0.017,"beta_div_sparse12_rep034.csv"
34,61,6,1,4,113.329926416373,109,"prevalence",1.6,0,100,0.53,130.76433314108,82.3050340770221,342514,2342514,6.51199999999994,0.326,0.001,0.366,0.001,0.758,0.054,0.064,0.001,0.001,0.048,0.001,"beta_div_sparse12_rep034.csv"
34,67,6,1,4,113.329926416373,109,"prevalence",2,0,100,0.45,137.819223793616,81.5779828554956,342520,2342520,6.48900000000003,0.236,0.001,0.302,0.001,0.715,0.022,0.015,0.001,0.001,0.029,0.001,"beta_div_sparse12_rep034.csv"
34,2,6,2,2,133.450353379313,93,"abundance",0,1,100,0.45,134.878052828835,209.247327013328,342455,2342455,5.774,0.527,0.102,0.616,0.053,0.175,0.194,0.193,0.219,0.065,0.479,0.444,"beta_div_sparse12_rep034.csv"
34,8,6,2,2,133.450353379313,93,"abundance",0.6,0,100,0.55,221.014613596784,342.656440522757,342461,2342461,5.89999999999998,0.199,0.97,0.242,0.442,0.717,0.389,0.349,0.962,0.946,0.121,0.083,"beta_div_sparse12_rep034.csv"
34,14,6,2,2,133.450353379313,93,"abundance",0.8,0,100,0.44,137.755457509223,132.921145760744,342467,2342467,5.78800000000001,0.028,0.364,0.108,0.658,0.055,0.023,0.02,0.346,0.524,0.004,0.002,"beta_div_sparse12_rep034.csv"
34,20,6,2,2,133.450353379313,93,"abundance",1.2,0,100,0.51,240.595956537649,280.212619723902,342473,2342473,6.45699999999999,0.001,0.898,0.004,0.638,0.001,0.001,0.001,0.21,0.964,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,26,6,2,2,133.450353379313,93,"abundance",1.6,0,100,0.47,490.78034296829,1400.15669584924,342479,2342479,5.88999999999999,0.001,0.816,0.001,0.826,0.002,0.001,0.001,0.106,0.883,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,32,6,2,2,133.450353379313,93,"abundance",2,0,100,0.58,683.406920263535,1408.02800211628,342485,2342485,5.77700000000004,0.001,0.775,0.001,0.932,0.001,0.001,0.001,0.054,0.66,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,74,6,2,2,133.450353379313,93,"both",0,1,100,0.48,145.914999686819,286.909667596973,342527,2342527,5.88700000000017,0.256,0.951,0.184,0.989,0.252,0.125,0.172,0.895,0.75,0.167,0.151,"beta_div_sparse12_rep034.csv"
34,80,6,2,2,133.450353379313,93,"both",0.6,0,100,0.54,200.759731470122,314.499648705342,342533,2342533,6.38099999999986,0.086,0.003,0.227,0.901,0.193,0.031,0.041,0.006,0.003,0.007,0.001,"beta_div_sparse12_rep034.csv"
34,86,6,2,2,133.450353379313,93,"both",0.8,0,100,0.46,250.089071795131,440.521317878631,342539,2342539,5.8599999999999,0.001,0.001,0.001,0.094,0.001,0.001,0.001,0.001,0.006,0.001,0.001,"beta_div_sparse12_rep034.csv"
34,92,6,2,2,133.450353379313,93,"both",1.2,0,100,0.4,356.36013081041,721.250400319238,342545,2342545,6.69800000000009,0.001,0.001,0.001,0.002,0.027,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep034.csv"
