"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","signal_mode","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac","source_file"
1,1,2,1,1,443.243751729926,308,"abundance",0,1,100,0.48,471.90238659742,398.343823715454,12346,2012346,62.015,0.683,0.401,0.315,0.915,0.547,0.488,0.462,0.135,0.489,0.298,0.353,"beta_div_sparse12_rep001.csv"
1,3,2,1,1,443.243751729926,308,"abundance",0.05,0,100,0.55,437.749131742038,371.530296454549,12348,2012348,5.083,0.723,0.021,0.682,0.642,0.555,0.432,0.525,0.009,0.225,0.648,0.67,"beta_div_sparse12_rep001.csv"
1,5,2,1,1,443.243751729926,308,"abundance",0.1,0,100,0.52,401.638222096539,312.561198906826,12350,2012350,4.896,0.014,0.029,0.017,0.797,0.036,0.081,0.077,0.022,0.238,0.008,0.01,"beta_div_sparse12_rep001.csv"
1,7,2,1,1,443.243751729926,308,"abundance",0.15,0,100,0.54,458.691363952999,396.416110382687,12352,2012352,5.886,0.061,0.942,0.056,0.485,0.099,0.126,0.132,0.971,0.955,0.165,0.421,"beta_div_sparse12_rep001.csv"
1,9,2,1,1,443.243751729926,308,"abundance",0.2,0,100,0.5,579.540881793219,1045.86039145237,12354,2012354,5.55499999999999,0.357,0.895,0.218,0.804,0.831,0.656,0.716,0.656,0.988,0.582,0.73,"beta_div_sparse12_rep001.csv"
1,11,2,1,1,443.243751729926,308,"abundance",0.25,0,100,0.48,494.915557764681,328.388929972368,12356,2012356,7.559,0.219,0.936,0.302,0.707,0.589,0.304,0.329,0.909,0.9,0.226,0.523,"beta_div_sparse12_rep001.csv"
1,13,2,1,1,443.243751729926,308,"abundance",0.3,0,100,0.55,537.322306221331,421.983452144981,12358,2012358,6.52500000000001,0.008,0.789,0.008,0.497,0.168,0.093,0.117,0.639,0.612,0.009,0.046,"beta_div_sparse12_rep001.csv"
1,15,2,1,1,443.243751729926,308,"abundance",0.35,0,100,0.52,478.552653747951,280.049192059828,12360,2012360,5.99199999999999,0.122,0.502,0.093,0.873,0.45,0.324,0.354,0.231,0.619,0.119,0.111,"beta_div_sparse12_rep001.csv"
1,17,2,1,1,443.243751729926,308,"abundance",0.4,0,100,0.45,492.472424356564,230.200668603726,12362,2012362,5.87700000000001,0.057,0.728,0.036,0.278,0.197,0.11,0.141,0.628,0.637,0.027,0.009,"beta_div_sparse12_rep001.csv"
1,19,2,1,1,443.243751729926,308,"abundance",0.45,0,100,0.4,499.096805023361,355.65009352123,12364,2012364,6.55499999999998,0.001,0.573,0.001,0.61,0.01,0.002,0.002,0.172,0.819,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,21,2,1,1,443.243751729926,308,"abundance",0.5,0,100,0.47,511.740419394452,392.993698121135,12366,2012366,6.47399999999999,0.01,0.824,0.008,0.41,0.147,0.072,0.045,0.117,0.744,0.006,0.001,"beta_div_sparse12_rep001.csv"
1,23,2,1,1,443.243751729926,308,"abundance",0.55,0,100,0.54,602.600677860529,376.825439736567,12368,2012368,6.49299999999999,0.002,0.93,0.001,0.48,0.538,0.008,0.007,0.357,0.955,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,25,2,1,1,443.243751729926,308,"abundance",0.6,0,100,0.47,578.842874993753,479.476596204338,12370,2012370,6.369,0.006,0.516,0.006,0.138,0.385,0.009,0.019,0.01,0.505,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,53,2,1,1,443.243751729926,308,"both",0,1,100,0.59,414.543550257022,259.906410784743,12398,2012398,6.447,0.658,0.177,0.703,0.706,0.533,0.369,0.378,0.261,0.1,0.309,0.097,"beta_div_sparse12_rep001.csv"
1,55,2,1,1,443.243751729926,308,"both",0.05,0,100,0.46,441.304634740442,249.171664215831,12400,2012400,5.827,0.808,0.27,0.782,0.008,0.694,0.462,0.469,0.276,0.274,0.722,0.451,"beta_div_sparse12_rep001.csv"
1,57,2,1,1,443.243751729926,308,"both",0.1,0,100,0.47,459.957326644816,383.26144714498,12402,2012402,6.464,0.609,0.067,0.424,0.157,0.627,0.437,0.465,0.041,0.112,0.677,0.414,"beta_div_sparse12_rep001.csv"
1,59,2,1,1,443.243751729926,308,"both",0.15,0,100,0.43,445.598002650641,248.117619561765,12404,2012404,5.91799999999995,0.698,0.577,0.678,0.929,0.504,0.863,0.892,0.376,0.138,0.638,0.499,"beta_div_sparse12_rep001.csv"
1,61,2,1,1,443.243751729926,308,"both",0.2,0,100,0.54,491.434659328042,266.124751761123,12406,2012406,6.59800000000001,0.135,0.352,0.063,0.03,0.33,0.088,0.096,0.112,0.463,0.14,0.202,"beta_div_sparse12_rep001.csv"
1,63,2,1,1,443.243751729926,308,"both",0.25,0,100,0.48,1598.86442698814,11135.2019325973,12408,2012408,6.09000000000003,0.008,0.004,0.003,0.001,0.102,0.063,0.085,0.092,0.005,0.004,0.003,"beta_div_sparse12_rep001.csv"
1,65,2,1,1,443.243751729926,308,"both",0.3,0,100,0.58,563.830506795155,482.688648596447,12410,2012410,6.36099999999999,0.223,0.701,0.167,0.035,0.575,0.564,0.555,0.46,0.909,0.388,0.518,"beta_div_sparse12_rep001.csv"
1,67,2,1,1,443.243751729926,308,"both",0.35,0,100,0.43,541.37847372779,334.406106150743,12412,2012412,6.41699999999997,0.01,0.106,0.043,0.01,0.153,0.051,0.047,0.1,0.225,0.015,0.017,"beta_div_sparse12_rep001.csv"
1,69,2,1,1,443.243751729926,308,"both",0.4,0,100,0.48,538.448919133284,310.428981877252,12414,2012414,6.62300000000005,0.088,0.001,0.057,0.001,0.444,0.531,0.523,0.002,0.001,0.072,0.007,"beta_div_sparse12_rep001.csv"
1,71,2,1,1,443.243751729926,308,"both",0.45,0,100,0.45,569.921861978341,344.560719129873,12416,2012416,5.95699999999999,0.168,0.001,0.089,0.001,0.731,0.38,0.278,0.034,0.001,0.113,0.013,"beta_div_sparse12_rep001.csv"
1,73,2,1,1,443.243751729926,308,"both",0.5,0,100,0.47,551.256319673323,296.494811342547,12418,2012418,5.91399999999999,0.002,0.001,0.001,0.001,0.179,0.036,0.068,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,75,2,1,1,443.243751729926,308,"both",0.55,0,100,0.45,655.713302673306,493.16202701922,12420,2012420,6.59900000000005,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,77,2,1,1,443.243751729926,308,"both",0.6,0,100,0.57,710.888663429041,566.530170268663,12422,2012422,6.529,0.001,0.001,0.001,0.001,0.017,0.005,0.006,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,27,2,1,1,443.243751729926,308,"prevalence",0,1,100,0.47,408.169061071281,274.347160140315,12372,2012372,5.78,0.33,0.019,0.298,0.042,0.741,0.279,0.282,0.016,0.011,0.284,0.116,"beta_div_sparse12_rep001.csv"
1,29,2,1,1,443.243751729926,308,"prevalence",0.05,0,100,0.49,407.108300216777,278.123744813873,12374,2012374,6.45699999999999,0.949,0.752,0.77,0.861,0.826,0.816,0.846,0.873,0.359,0.871,0.701,"beta_div_sparse12_rep001.csv"
1,31,2,1,1,443.243751729926,308,"prevalence",0.1,0,100,0.58,432.987220873504,259.449594317399,12376,2012376,6.46200000000005,0.197,0.114,0.223,0.019,0.077,0.101,0.088,0.442,0.099,0.17,0.051,"beta_div_sparse12_rep001.csv"
1,33,2,1,1,443.243751729926,308,"prevalence",0.15,0,100,0.48,442.059513711521,266.329573679015,12378,2012378,6.40800000000002,0.285,0.326,0.201,0.008,0.091,0.248,0.209,0.457,0.63,0.292,0.328,"beta_div_sparse12_rep001.csv"
1,35,2,1,1,443.243751729926,308,"prevalence",0.2,0,100,0.56,415.138199376354,209.556717983531,12380,2012380,7.154,0.562,0.025,0.402,0.028,0.775,0.34,0.259,0.042,0.286,0.716,0.604,"beta_div_sparse12_rep001.csv"
1,37,2,1,1,443.243751729926,308,"prevalence",0.25,0,100,0.5,427.633306682995,194.724938713268,12382,2012382,5.89600000000002,0.093,0.088,0.278,0.014,0.035,0.034,0.043,0.124,0.255,0.114,0.131,"beta_div_sparse12_rep001.csv"
1,39,2,1,1,443.243751729926,308,"prevalence",0.3,0,100,0.52,467.763419873926,361.017806222014,12384,2012384,6.44,0.193,0.406,0.201,0.07,0.516,0.512,0.523,0.682,0.434,0.364,0.348,"beta_div_sparse12_rep001.csv"
1,41,2,1,1,443.243751729926,308,"prevalence",0.35,0,100,0.53,429.659234945164,206.638161892459,12386,2012386,7.04699999999997,0.439,0.002,0.541,0.001,0.381,0.094,0.097,0.049,0.016,0.229,0.041,"beta_div_sparse12_rep001.csv"
1,43,2,1,1,443.243751729926,308,"prevalence",0.4,0,100,0.49,440.672054033556,383.658613767019,12388,2012388,5.92599999999999,0.376,0.001,0.485,0.001,0.329,0.169,0.162,0.094,0.001,0.598,0.472,"beta_div_sparse12_rep001.csv"
1,45,2,1,1,443.243751729926,308,"prevalence",0.45,0,100,0.45,456.822014702322,308.437232179997,12390,2012390,6.51299999999998,0.441,0.001,0.371,0.001,0.467,0.714,0.709,0.016,0.002,0.553,0.19,"beta_div_sparse12_rep001.csv"
1,47,2,1,1,443.243751729926,308,"prevalence",0.5,0,100,0.54,417.162808594204,243.000359800004,12392,2012392,6.53499999999997,0.404,0.001,0.495,0.001,0.036,0.038,0.049,0.004,0.001,0.433,0.101,"beta_div_sparse12_rep001.csv"
1,49,2,1,1,443.243751729926,308,"prevalence",0.55,0,100,0.5,565.858876702794,719.779166942549,12394,2012394,6.56400000000002,0.647,0.001,0.971,0.001,0.181,0.314,0.382,0.003,0.001,0.435,0.077,"beta_div_sparse12_rep001.csv"
1,51,2,1,1,443.243751729926,308,"prevalence",0.6,0,100,0.58,478.664194270811,307.042446387477,12396,2012396,6.404,0.474,0.001,0.596,0.001,0.625,0.446,0.53,0.018,0.001,0.359,0.039,"beta_div_sparse12_rep001.csv"
1,2,2,2,2,431.473721737625,308,"abundance",0,1,100,0.52,446.777687339013,274.372665694975,12347,2012347,5.511,0.338,0.228,0.279,0.166,0.242,0.186,0.197,0.215,0.175,0.432,0.48,"beta_div_sparse12_rep001.csv"
1,4,2,2,2,431.473721737625,308,"abundance",0.05,0,100,0.51,486.398651888634,356.436801718802,12349,2012349,5.56399999999999,0.026,0.569,0.041,0.144,0.039,0.042,0.03,0.28,0.602,0.02,0.038,"beta_div_sparse12_rep001.csv"
1,6,2,2,2,431.473721737625,308,"abundance",0.1,0,100,0.41,511.379229771865,518.200611472132,12351,2012351,4.77,0.621,0.642,0.493,0.41,0.889,0.774,0.803,0.689,0.631,0.623,0.576,"beta_div_sparse12_rep001.csv"
1,8,2,2,2,431.473721737625,308,"abundance",0.15,0,100,0.54,436.644612499391,272.140409040732,12353,2012353,5.983,0.102,0.374,0.05,0.909,0.38,0.283,0.268,0.328,0.551,0.087,0.053,"beta_div_sparse12_rep001.csv"
1,10,2,2,2,431.473721737625,308,"abundance",0.2,0,100,0.55,442.391490139398,218.543653755255,12355,2012355,6.268,0.071,0.089,0.019,0.03,0.832,0.427,0.503,0.553,0.089,0.071,0.072,"beta_div_sparse12_rep001.csv"
1,12,2,2,2,431.473721737625,308,"abundance",0.25,0,100,0.5,532.89073874335,538.156142428041,12357,2012357,5.92499999999998,0.878,0.254,0.95,0.975,0.665,0.336,0.35,0.168,0.383,0.653,0.423,"beta_div_sparse12_rep001.csv"
1,14,2,2,2,431.473721737625,308,"abundance",0.3,0,100,0.47,491.324003258206,271.661842281652,12359,2012359,7.089,0.21,0.132,0.122,0.671,0.795,0.838,0.74,0.334,0.011,0.25,0.231,"beta_div_sparse12_rep001.csv"
1,16,2,2,2,431.473721737625,308,"abundance",0.35,0,100,0.5,486.998297473165,330.339702946439,12361,2012361,7.14400000000001,0.18,0.674,0.103,0.192,0.338,0.228,0.233,0.988,0.567,0.118,0.207,"beta_div_sparse12_rep001.csv"
1,18,2,2,2,431.473721737625,308,"abundance",0.4,0,100,0.5,554.087013504352,348.670451991836,12363,2012363,6.49000000000001,0.003,0.162,0.002,0.954,0.36,0.074,0.081,0.128,0.251,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,20,2,2,2,431.473721737625,308,"abundance",0.45,0,100,0.46,551.136937622933,411.853633930773,12365,2012365,6.52500000000001,0.334,0.937,0.106,0.046,0.817,0.424,0.488,0.786,0.948,0.147,0.124,"beta_div_sparse12_rep001.csv"
1,22,2,2,2,431.473721737625,308,"abundance",0.5,0,100,0.53,641.428199278376,374.532394666104,12367,2012367,6.45699999999999,0.065,0.7,0.067,0.635,0.211,0.025,0.024,0.185,0.406,0.016,0.012,"beta_div_sparse12_rep001.csv"
1,24,2,2,2,431.473721737625,308,"abundance",0.55,0,100,0.53,601.415309143374,335.059451557355,12369,2012369,6.47099999999998,0.009,0.903,0.006,0.912,0.618,0.126,0.142,0.642,0.668,0.004,0.003,"beta_div_sparse12_rep001.csv"
1,26,2,2,2,431.473721737625,308,"abundance",0.6,0,100,0.45,552.022544410198,327.567531706312,12371,2012371,6.56100000000001,0.002,0.693,0.002,0.416,0.06,0.007,0.006,0.275,0.727,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,54,2,2,2,431.473721737625,308,"both",0,1,100,0.52,404.070745901169,181.372203558774,12399,2012399,6.435,0.93,0.031,0.87,0.006,0.941,0.869,0.894,0.294,0.031,0.627,0.339,"beta_div_sparse12_rep001.csv"
1,56,2,2,2,431.473721737625,308,"both",0.05,0,100,0.47,442.180220206919,276.885737534158,12401,2012401,6.04000000000002,0.873,0.051,0.792,0.062,0.942,0.656,0.628,0.126,0.165,0.623,0.39,"beta_div_sparse12_rep001.csv"
1,58,2,2,2,431.473721737625,308,"both",0.1,0,100,0.45,460.125384491245,314.718439529531,12403,2012403,5.94800000000004,0.106,0.593,0.187,0.177,0.137,0.113,0.134,0.365,0.56,0.08,0.231,"beta_div_sparse12_rep001.csv"
1,60,2,2,2,431.473721737625,308,"both",0.15,0,100,0.51,503.267912231943,460.867592258168,12405,2012405,6.13900000000001,0.488,0.197,0.659,0.026,0.205,0.07,0.108,0.647,0.261,0.29,0.155,"beta_div_sparse12_rep001.csv"
1,62,2,2,2,431.473721737625,308,"both",0.2,0,100,0.46,509.838111672368,313.389203779917,12407,2012407,5.94800000000004,0.173,0.057,0.128,0.001,0.626,0.622,0.634,0.107,0.074,0.155,0.1,"beta_div_sparse12_rep001.csv"
1,64,2,2,2,431.473721737625,308,"both",0.25,0,100,0.42,496.992975869026,380.246118182592,12409,2012409,7.03799999999995,0.421,0.094,0.417,0.009,0.819,0.202,0.192,0.313,0.086,0.338,0.247,"beta_div_sparse12_rep001.csv"
1,66,2,2,2,431.473721737625,308,"both",0.3,0,100,0.51,520.729383961841,273.833846854544,12411,2012411,5.96600000000001,0.006,0.001,0.008,0.001,0.497,0.071,0.089,0.018,0.019,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,68,2,2,2,431.473721737625,308,"both",0.35,0,100,0.58,640.02900997726,692.400047669957,12413,2012413,5.89299999999997,0.033,0.007,0.015,0.001,0.92,0.512,0.566,0.142,0.038,0.03,0.027,"beta_div_sparse12_rep001.csv"
1,70,2,2,2,431.473721737625,308,"both",0.4,0,100,0.51,576.857805901314,381.44416382607,12415,2012415,5.822,0.001,0.001,0.001,0.009,0.443,0.025,0.026,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,72,2,2,2,431.473721737625,308,"both",0.45,0,100,0.56,609.087332235311,415.690301128945,12417,2012417,6.54399999999998,0.022,0.001,0.075,0.001,0.293,0.005,0.011,0.001,0.001,0.009,0.001,"beta_div_sparse12_rep001.csv"
1,74,2,2,2,431.473721737625,308,"both",0.5,0,100,0.51,638.321674616913,406.188318281221,12419,2012419,5.94899999999996,0.003,0.001,0.005,0.001,0.228,0.02,0.046,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,76,2,2,2,431.473721737625,308,"both",0.55,0,100,0.52,747.900113671129,956.808009620026,12421,2012421,5.95900000000006,0.001,0.001,0.001,0.001,0.096,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,78,2,2,2,431.473721737625,308,"both",0.6,0,100,0.46,685.129646357938,637.15007742758,12423,2012423,5.98099999999999,0.002,0.001,0.006,0.001,0.057,0.003,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,28,2,2,2,431.473721737625,308,"prevalence",0,1,100,0.52,420.918657899691,187.3499859958,12373,2012373,5.911,0.355,0.814,0.308,0.547,0.413,0.276,0.272,0.615,0.875,0.562,0.686,"beta_div_sparse12_rep001.csv"
1,30,2,2,2,431.473721737625,308,"prevalence",0.05,0,100,0.51,447.477729596936,308.496726552266,12375,2012375,5.91200000000003,0.005,0.776,0.001,0.762,0.146,0.177,0.115,0.877,0.864,0.007,0.037,"beta_div_sparse12_rep001.csv"
1,32,2,2,2,431.473721737625,308,"prevalence",0.1,0,100,0.54,442.020367722499,258.307130966798,12377,2012377,5.88300000000004,0.65,0.686,0.716,0.234,0.633,0.828,0.801,0.432,0.886,0.843,0.88,"beta_div_sparse12_rep001.csv"
1,34,2,2,2,431.473721737625,308,"prevalence",0.15,0,100,0.49,484.374012575853,312.14108183105,12379,2012379,5.827,0.171,0.033,0.172,0.696,0.253,0.067,0.066,0.081,0.2,0.354,0.362,"beta_div_sparse12_rep001.csv"
1,36,2,2,2,431.473721737625,308,"prevalence",0.2,0,100,0.5,454.502648806319,287.357152793766,12381,2012381,5.78199999999998,0.129,0.347,0.211,0.26,0.173,0.075,0.078,0.559,0.374,0.205,0.206,"beta_div_sparse12_rep001.csv"
1,38,2,2,2,431.473721737625,308,"prevalence",0.25,0,100,0.53,424.592200199292,210.405202457643,12383,2012383,6.512,0.548,0.007,0.772,0.081,0.206,0.873,0.849,0.293,0.001,0.658,0.423,"beta_div_sparse12_rep001.csv"
1,40,2,2,2,431.473721737625,308,"prevalence",0.3,0,100,0.42,479.082530143286,198.09538149653,12385,2012385,5.94100000000003,0.561,0.032,0.44,0.004,0.445,0.507,0.476,0.316,0.018,0.539,0.318,"beta_div_sparse12_rep001.csv"
1,42,2,2,2,431.473721737625,308,"prevalence",0.35,0,100,0.42,418.065796633958,235.433046570717,12387,2012387,5.86000000000001,0.995,0.113,0.984,0.005,0.943,0.893,0.907,0.098,0.285,0.97,0.769,"beta_div_sparse12_rep001.csv"
1,44,2,2,2,431.473721737625,308,"prevalence",0.4,0,100,0.55,465.144241481104,279.298187828111,12389,2012389,6.54200000000003,0.447,0.002,0.418,0.001,0.657,0.374,0.416,0.001,0.003,0.442,0.107,"beta_div_sparse12_rep001.csv"
1,46,2,2,2,431.473721737625,308,"prevalence",0.45,0,100,0.46,497.709929862526,343.019079539164,12391,2012391,6.47899999999998,0.212,0.001,0.225,0.001,0.039,0.233,0.233,0.034,0.001,0.353,0.249,"beta_div_sparse12_rep001.csv"
1,48,2,2,2,431.473721737625,308,"prevalence",0.5,0,100,0.54,466.20449459407,242.581413231257,12393,2012393,5.94799999999998,0.474,0.001,0.216,0.001,0.935,0.391,0.456,0.001,0.001,0.097,0.01,"beta_div_sparse12_rep001.csv"
1,50,2,2,2,431.473721737625,308,"prevalence",0.55,0,100,0.51,526.914859339197,354.540354317708,12395,2012395,6.43900000000002,0.005,0.001,0.003,0.001,0.099,0.025,0.029,0.001,0.001,0.008,0.003,"beta_div_sparse12_rep001.csv"
1,52,2,2,2,431.473721737625,308,"prevalence",0.6,0,100,0.62,452.464556380188,240.976918951466,12397,2012397,5.983,0.192,0.001,0.66,0.001,0.066,0.063,0.049,0.005,0.001,0.171,0.006,"beta_div_sparse12_rep001.csv"
1,1,4,1,2,284.414243171936,154,"abundance",0,1,100,0.51,287.319784430098,321.67841250181,12424,2012424,6.48299999999995,0.054,0.316,0.061,0.683,0.465,0.08,0.1,0.081,0.376,0.022,0.011,"beta_div_sparse12_rep001.csv"
1,5,4,1,2,284.414243171936,154,"abundance",0.05,0,100,0.53,315.283760429461,807.907840768751,12428,2012428,6.46699999999998,0.351,0.504,0.178,0.455,0.635,0.79,0.703,0.777,0.645,0.371,0.209,"beta_div_sparse12_rep001.csv"
1,9,4,1,2,284.414243171936,154,"abundance",0.1,0,100,0.47,254.604067797134,222.388955717173,12432,2012432,6.45499999999993,0.997,0.051,0.976,0.231,0.958,0.745,0.723,0.225,0.039,0.987,0.756,"beta_div_sparse12_rep001.csv"
1,13,4,1,2,284.414243171936,154,"abundance",0.15,0,100,0.52,307.90135560779,446.235842996916,12436,2012436,5.94000000000005,0.006,0.131,0.018,0.23,0.103,0.176,0.193,0.01,0.069,0.006,0.015,"beta_div_sparse12_rep001.csv"
1,17,4,1,2,284.414243171936,154,"abundance",0.2,0,100,0.53,289.391325365234,286.64506977658,12440,2012440,5.88300000000004,0.647,0.637,0.608,0.891,0.487,0.405,0.384,0.497,0.529,0.697,0.607,"beta_div_sparse12_rep001.csv"
1,21,4,1,2,284.414243171936,154,"abundance",0.25,0,100,0.43,427.967692146609,843.177467968814,12444,2012444,6.90800000000002,0.008,0.85,0.058,0.26,0.002,0.006,0.011,0.729,0.726,0.004,0.005,"beta_div_sparse12_rep001.csv"
1,25,4,1,2,284.414243171936,154,"abundance",0.3,0,100,0.48,258.905979791919,165.392089488065,12448,2012448,7.053,0.275,0.199,0.887,0.69,0.022,0.001,0.001,0.011,0.229,0.006,0.001,"beta_div_sparse12_rep001.csv"
1,29,4,1,2,284.414243171936,154,"abundance",0.35,0,100,0.51,347.699757749739,337.627250450563,12452,2012452,6.41099999999994,0.028,0.046,0.007,0.583,0.562,0.023,0.034,0.037,0.226,0.016,0.006,"beta_div_sparse12_rep001.csv"
1,33,4,1,2,284.414243171936,154,"abundance",0.4,0,100,0.49,343.614947188646,293.263952303034,12456,2012456,6.45999999999992,0.004,0.452,0.011,0.795,0.01,0.002,0.002,0.048,0.625,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,37,4,1,2,284.414243171936,154,"abundance",0.45,0,100,0.52,301.167404516561,206.416460952028,12460,2012460,6.46500000000003,0.865,0.045,0.858,0.012,0.804,0.492,0.453,0.229,0.068,0.886,0.724,"beta_div_sparse12_rep001.csv"
1,41,4,1,2,284.414243171936,154,"abundance",0.5,0,100,0.52,400.668257979125,443.427205782379,12464,2012464,5.976,0.263,0.68,0.239,0.445,0.59,0.422,0.411,0.558,0.832,0.14,0.135,"beta_div_sparse12_rep001.csv"
1,45,4,1,2,284.414243171936,154,"abundance",0.55,0,100,0.49,1045.35533156522,5343.912693665,12468,2012468,6.44200000000001,0.009,0.455,0.013,0.87,0.048,0.002,0.007,0.102,0.22,0.005,0.001,"beta_div_sparse12_rep001.csv"
1,49,4,1,2,284.414243171936,154,"abundance",0.6,0,100,0.48,357.191134468469,314.066091798664,12472,2012472,5.88199999999995,0.003,0.365,0.007,0.147,0.002,0.005,0.013,0.055,0.155,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,105,4,1,2,284.414243171936,154,"both",0,1,100,0.57,257.065436130492,238.10122812197,12528,2012528,5.88300000000004,0.407,0.604,0.189,0.702,0.725,0.988,0.976,0.9,0.558,0.876,0.99,"beta_div_sparse12_rep001.csv"
1,109,4,1,2,284.414243171936,154,"both",0.05,0,100,0.51,344.247101385592,660.654314250287,12532,2012532,5.85900000000015,0.651,0.853,0.526,0.155,0.898,0.662,0.648,0.613,0.861,0.544,0.635,"beta_div_sparse12_rep001.csv"
1,113,4,1,2,284.414243171936,154,"both",0.1,0,100,0.51,235.776495766516,147.64946558433,12536,2012536,6.00800000000004,0.668,0.634,0.722,0.138,0.034,0.053,0.052,0.779,0.261,0.478,0.376,"beta_div_sparse12_rep001.csv"
1,117,4,1,2,284.414243171936,154,"both",0.15,0,100,0.49,313.88238536122,360.167536390238,12540,2012540,6.53499999999985,0.361,0.456,0.362,0.671,0.296,0.157,0.193,0.664,0.253,0.168,0.111,"beta_div_sparse12_rep001.csv"
1,121,4,1,2,284.414243171936,154,"both",0.2,0,100,0.48,270.324114671325,187.285550034706,12544,2012544,6.44800000000009,0.144,0.005,0.108,0.049,0.254,0.283,0.307,0.014,0.001,0.184,0.094,"beta_div_sparse12_rep001.csv"
1,125,4,1,2,284.414243171936,154,"both",0.25,0,100,0.49,279.664443583075,227.673318329322,12548,2012548,5.846,0.36,0.067,0.519,0.017,0.266,0.078,0.089,0.182,0.057,0.141,0.037,"beta_div_sparse12_rep001.csv"
1,129,4,1,2,284.414243171936,154,"both",0.3,0,100,0.5,324.638108132679,272.297038943449,12552,2012552,6.48399999999992,0.057,0.061,0.111,0.819,0.229,0.08,0.078,0.078,0.168,0.014,0.005,"beta_div_sparse12_rep001.csv"
1,133,4,1,2,284.414243171936,154,"both",0.35,0,100,0.51,351.171897694366,293.74974279937,12556,2012556,6.41499999999996,0.137,0.191,0.114,0.002,0.644,0.537,0.593,0.518,0.428,0.166,0.319,"beta_div_sparse12_rep001.csv"
1,137,4,1,2,284.414243171936,154,"both",0.4,0,100,0.51,358.154165576356,423.991985302121,12560,2012560,5.94499999999994,0.026,0.106,0.046,0.924,0.139,0.002,0.003,0.04,0.029,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,141,4,1,2,284.414243171936,154,"both",0.45,0,100,0.49,358.766230879562,317.449693739259,12564,2012564,6.58600000000001,0.421,0.133,0.499,0.019,0.514,0.344,0.378,0.226,0.109,0.109,0.012,"beta_div_sparse12_rep001.csv"
1,145,4,1,2,284.414243171936,154,"both",0.5,0,100,0.55,379.559192529572,340.821091927932,12568,2012568,6.63000000000011,0.005,0.001,0.001,0.001,0.141,0.011,0.008,0.04,0.003,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,149,4,1,2,284.414243171936,154,"both",0.55,0,100,0.45,328.880713836563,232.641545922726,12572,2012572,5.96900000000005,0.001,0.003,0.001,0.001,0.028,0.001,0.002,0.002,0.005,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,153,4,1,2,284.414243171936,154,"both",0.6,0,100,0.36,333.524044465886,259.734520845832,12576,2012576,6.53600000000006,0.002,0.001,0.005,0.015,0.189,0.026,0.022,0.001,0.004,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,53,4,1,2,284.414243171936,154,"prevalence",0,1,100,0.44,246.269308257005,208.454917702359,12476,2012476,5.86500000000001,0.312,0.874,0.214,0.801,0.301,0.278,0.331,0.601,0.464,0.375,0.493,"beta_div_sparse12_rep001.csv"
1,57,4,1,2,284.414243171936,154,"prevalence",0.05,0,100,0.46,229.039843655593,177.256053329836,12480,2012480,5.85199999999998,0.465,0.453,0.187,0.136,0.734,0.415,0.352,0.492,0.596,0.477,0.386,"beta_div_sparse12_rep001.csv"
1,61,4,1,2,284.414243171936,154,"prevalence",0.1,0,100,0.46,328.249852216805,398.272124188984,12484,2012484,5.83899999999994,0.513,0.441,0.37,0.838,0.92,0.474,0.481,0.291,0.232,0.303,0.207,"beta_div_sparse12_rep001.csv"
1,65,4,1,2,284.414243171936,154,"prevalence",0.15,0,100,0.47,324.700541528461,569.13992969632,12488,2012488,5.97000000000003,0.783,0.386,0.934,0.317,0.105,0.651,0.556,0.399,0.251,0.965,0.898,"beta_div_sparse12_rep001.csv"
