"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","signal_mode","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac","source_file"
1,17,4,1,2,284.414243171936,154,"abundance",1.6,0,100,0.59,868.812502332245,999.289240825268,12398,2012398,6.48500000000001,0.001,0.186,0.001,0.91,0.001,0.001,0.001,0.008,0.126,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,21,4,1,2,284.414243171936,154,"abundance",2,0,100,0.47,1055.13017240618,1376.07156444782,12402,2012402,6.43199999999996,0.001,0.258,0.001,0.377,0.001,0.001,0.001,0.001,0.16,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,49,4,1,2,284.414243171936,154,"both",0,1,100,0.57,234.709643105355,155.062349861063,12430,2012430,6.80799999999999,0.198,0.267,0.305,0.674,0.451,0.326,0.342,0.436,0.741,0.284,0.518,"beta_div_sparse12_rep001.csv"
1,53,4,1,2,284.414243171936,154,"both",0.6,0,100,0.42,436.400107401542,593.901558499203,12434,2012434,6.51300000000003,0.205,0.004,0.247,0.005,0.614,0.137,0.158,0.008,0.068,0.021,0.002,"beta_div_sparse12_rep001.csv"
1,57,4,1,2,284.414243171936,154,"both",0.8,0,100,0.48,511.47524700406,530.437049522951,12438,2012438,5.91599999999994,0.001,0.001,0.003,0.002,0.009,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,61,4,1,2,284.414243171936,154,"both",1.2,0,100,0.58,688.541456379951,618.712504759289,12442,2012442,5.87800000000004,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,65,4,1,2,284.414243171936,154,"both",1.6,0,100,0.47,1043.31046975017,1278.02664798785,12446,2012446,5.98599999999999,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,69,4,1,2,284.414243171936,154,"both",2,0,100,0.48,1426.52734538285,1761.97921733659,12450,2012450,6.61500000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,25,4,1,2,284.414243171936,154,"prevalence",0,1,100,0.54,325.402910339242,576.494621476784,12406,2012406,6.483,0.238,0.637,0.121,0.888,0.411,0.861,0.756,0.757,0.729,0.369,0.614,"beta_div_sparse12_rep001.csv"
1,29,4,1,2,284.414243171936,154,"prevalence",0.6,0,100,0.58,435.70395200528,705.25414611763,12410,2012410,6.48399999999998,0.205,0.07,0.197,0.042,0.334,0.05,0.065,0.039,0.245,0.149,0.049,"beta_div_sparse12_rep001.csv"
1,33,4,1,2,284.414243171936,154,"prevalence",0.8,0,100,0.48,343.372776295963,631.671928915798,12414,2012414,5.911,0.292,0.001,0.289,0.001,0.376,0.179,0.153,0.001,0.001,0.154,0.008,"beta_div_sparse12_rep001.csv"
1,37,4,1,2,284.414243171936,154,"prevalence",1.2,0,100,0.47,412.169951142764,781.949319954147,12418,2012418,5.904,0.115,0.001,0.153,0.001,0.065,0.147,0.116,0.001,0.001,0.086,0.001,"beta_div_sparse12_rep001.csv"
1,41,4,1,2,284.414243171936,154,"prevalence",1.6,0,100,0.57,414.286547607919,843.644880449405,12422,2012422,5.99200000000002,0.835,0.001,0.812,0.001,0.838,0.127,0.138,0.001,0.001,0.229,0.001,"beta_div_sparse12_rep001.csv"
1,45,4,1,2,284.414243171936,154,"prevalence",2,0,100,0.5,413.988963521749,939.697704945637,12426,2012426,6.61599999999999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,2,4,2,1,298.467884720017,154,"abundance",0,1,100,0.53,328.843627296811,245.924646826432,12383,2012383,6.47999999999999,0.67,0.21,0.508,0.227,0.342,0.769,0.842,0.774,0.209,0.817,0.853,"beta_div_sparse12_rep001.csv"
1,6,4,2,1,298.467884720017,154,"abundance",0.6,0,100,0.42,413.605852495627,345.369308790649,12387,2012387,6.68200000000002,0.001,0.956,0.001,0.404,0.059,0.007,0.008,0.884,0.846,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,10,4,2,1,298.467884720017,154,"abundance",0.8,0,100,0.46,582.86972916395,1357.80043932609,12391,2012391,5.86099999999999,0.001,0.859,0.001,0.459,0.045,0.001,0.001,0.192,0.917,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,14,4,2,1,298.467884720017,154,"abundance",1.2,0,100,0.51,647.059930500864,661.405436152948,12395,2012395,6.40600000000001,0.001,0.966,0.001,0.723,0.001,0.001,0.001,0.047,0.973,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,18,4,2,1,298.467884720017,154,"abundance",1.6,0,100,0.52,989.237782124387,1030.69868872719,12399,2012399,5.77100000000002,0.001,0.185,0.001,0.026,0.001,0.001,0.001,0.099,0.278,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,22,4,2,1,298.467884720017,154,"abundance",2,0,100,0.45,1116.54703165155,1432.49968669887,12403,2012403,5.93600000000004,0.001,0.797,0.001,0.683,0.001,0.001,0.001,0.001,0.782,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,50,4,2,1,298.467884720017,154,"both",0,1,100,0.54,291.107220660081,187.765155823333,12431,2012431,5.79300000000001,0.808,0.243,0.796,0.25,0.749,0.483,0.459,0.315,0.325,0.706,0.427,"beta_div_sparse12_rep001.csv"
1,54,4,2,1,298.467884720017,154,"both",0.6,0,100,0.47,453.751038509061,294.01805015271,12435,2012435,5.88800000000003,0.001,0.002,0.001,0.019,0.088,0.002,0.002,0.001,0.038,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,58,4,2,1,298.467884720017,154,"both",0.8,0,100,0.49,538.155523898064,413.551628922293,12439,2012439,6.43499999999995,0.001,0.001,0.001,0.001,0.04,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,62,4,2,1,298.467884720017,154,"both",1.2,0,100,0.57,937.932877129896,760.492228312702,12443,2012443,5.90600000000006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,66,4,2,1,298.467884720017,154,"both",1.6,0,100,0.5,1239.26202108346,1214.77994942617,12447,2012447,6.63400000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,70,4,2,1,298.467884720017,154,"both",2,0,100,0.57,2108.4922811623,1956.36103380974,12451,2012451,5.87600000000009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,26,4,2,1,298.467884720017,154,"prevalence",0,1,100,0.46,298.140509497243,187.190854556357,12407,2012407,5.87,0.241,0.591,0.184,0.934,0.433,0.24,0.285,0.078,0.359,0.088,0.087,"beta_div_sparse12_rep001.csv"
1,30,4,2,1,298.467884720017,154,"prevalence",0.6,0,100,0.51,336.522997228111,238.562889347519,12411,2012411,6.45499999999998,0.391,0.001,0.261,0.001,0.969,0.464,0.54,0.002,0.002,0.163,0.036,"beta_div_sparse12_rep001.csv"
1,34,4,2,1,298.467884720017,154,"prevalence",0.8,0,100,0.51,321.626263378224,227.530046033725,12415,2012415,6.54000000000002,0.048,0.001,0.036,0.021,0.287,0.192,0.222,0.001,0.001,0.007,0.001,"beta_div_sparse12_rep001.csv"
1,38,4,2,1,298.467884720017,154,"prevalence",1.2,0,100,0.51,346.408321117493,196.987921887994,12419,2012419,6.50299999999999,0.016,0.001,0.056,0.001,0.13,0.003,0.004,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,42,4,2,1,298.467884720017,154,"prevalence",1.6,0,100,0.46,340.502150832803,221.315826275804,12423,2012423,5.81599999999997,0.045,0.001,0.164,0.001,0.031,0.002,0.002,0.001,0.001,0.003,0.001,"beta_div_sparse12_rep001.csv"
1,46,4,2,1,298.467884720017,154,"prevalence",2,0,100,0.45,373.494686601682,235.751335547008,12427,2012427,5.94200000000001,0.001,0.001,0.006,0.001,0.356,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,3,4,3,4,120.843479555353,154,"abundance",0,1,100,0.52,109.813583005911,54.4944103672138,12384,2012384,6.37799999999999,0.613,0.663,0.699,0.838,0.164,0.367,0.277,0.921,0.703,0.551,0.653,"beta_div_sparse12_rep001.csv"
1,7,4,3,4,120.843479555353,154,"abundance",0.6,0,100,0.49,173.31571518822,153.83094069864,12388,2012388,5.86899999999997,0.136,0.971,0.163,0.988,0.314,0.01,0.011,0.888,0.791,0.029,0.006,"beta_div_sparse12_rep001.csv"
1,11,4,3,4,120.843479555353,154,"abundance",0.8,0,100,0.54,195.767994813689,127.871497925986,12392,2012392,5.82299999999998,0.002,0.393,0.003,0.617,0.021,0.001,0.002,0.192,0.568,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,15,4,3,4,120.843479555353,154,"abundance",1.2,0,100,0.58,265.070294156026,215.890361446002,12396,2012396,5.88900000000001,0.001,0.945,0.001,0.243,0.003,0.001,0.001,0.518,0.936,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,19,4,3,4,120.843479555353,154,"abundance",1.6,0,100,0.46,390.420334135657,541.885421750263,12400,2012400,5.863,0.001,0.127,0.001,0.033,0.001,0.001,0.001,0.154,0.034,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,23,4,3,4,120.843479555353,154,"abundance",2,0,100,0.43,421.832036060017,475.77650511107,12404,2012404,6.03000000000003,0.001,0.803,0.001,0.436,0.001,0.001,0.001,0.001,0.679,0.001,0.001,"beta_div_sparse12_rep001.csv"
